pathway	description	1035	1072	1133	1163	1167	1244	1314	1343	1347	1351	1365	1368	1380	1386	1431	1441	1457	1466	1488	1493	1496	1512	1552	1560	1574	1585	1607	1608	1630	1639	1650	1655	1661	1667	1730	1758	1774	1799	1806	1818	1822	1825	1864	1871	1876	1913	1972	1973	2024	2028	2074	2088	2104	2108	2118	2137	3003	3011	3012	3021	3022	3024	3031	3036	3040	3046	3048	3049	3052	3053	3059	3060	3063	3068	3073	3080	3086	3087	3090	3128	3162	3173	3191	3201	3213	3217	3222	8223	8288	8876
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	11286.917385846762	11521.612672062556	9981.25506241042	10522.48420897925	12181.504788340344	11157.050944667011	10106.299653157595	9586.238929659854	6947.106138760639	9530.61409691309	16634.840428051306	16558.290621242904	21582.580038610744	10845.109214774207	15989.74126938369	9572.443207301225	12053.41618421689	9744.48227249924	8186.15959052508	21340.35557557552	15806.547774210958	13140.86826645418	13610.64231676817	12974.361603252728	15934.47161483574	13442.355170832854	7589.769349159752	14412.453008022365	9685.318863933197	20012.946360325863	21118.253087534755	15155.15405285268	13079.789222736565	16021.439981284151	15427.393916977147	20796.942763461066	16165.171998822754	19728.157008755075	23218.358382157763	19481.03638940729	20752.623423153495	20052.81430739744	12044.20296815919	11704.588462065123	9182.955549321308	15569.457274339617	18464.095962196883	17105.015659334113	35180.59863833864	17739.39866383039	13457.397933585327	14556.21186475441	8631.146791631876	12054.975427882782	13797.001849298096	10221.930299129705	15407.136787352509	15519.70235103946	11477.795700643244	16094.189231401187	15162.50957614652	18854.17204295254	11655.08144761224	7474.623184414576	10846.882793056036	12894.919449988474	10318.980012756923	16870.699772346237	10127.42577352319	16544.03867862944	17384.22590571802	10955.859630616931	30258.272783043078	5873.4136856064215	6800.090169489862	11609.511052818974	11609.994748827832	11786.771232698698	10791.007325078514	11179.662259710383	8343.232300148544	13520.125903690454	13947.11034315326	13332.662770449908	5401.707878695389	10554.868339602612	8682.030633419341	8745.843103786416	11094.256455717756	10441.090755682037
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	0.0	18.753494185761305	1737.6033348217966	54.83806318328093	106.29092188502304	0.0	84.56521145036632	536.662652704013	183.29381326156084	67.44960966639903	588.6255547718241	0.0	917.7101543318004	0.0	0.0	151.73163477242716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	114.14067064756	0.0	0.0	23.50056507785837	0.0	471.48108740142953	0.0	0.0	2.8223382212070263	1473.0016346050068	0.0	0.0	84.14293309149836	135.5498924408605	17.262472870728338	40.71207673041713	0.0	11.310918720071165	43.20899709449915	63.39063458419361	0.0	0.0	0.0	6988.39147958015	52.74591815630135	1017.6476420294948	49.44469381365475	0.0	0.0	0.0	5.33815698078074	62.34823732332569	28.67803487325361	5.509646501240846	4.344241164300999	0.0	42.28447020798049	0.0	0.0	12.02187361511315	56.21562548099946	38.38714717756779	6.361464965436149	18067.008873655424	1.6926456493849864	21.62015550865165	79.90337235608027	16.09885726857508	53.28249866261958	8.492391184125092	0.0	0.0	15.777035345641105	0.0	28.542107189720397	0.0	182.78978232565785	0.0	65.82961249692183	41.808533380695536	28.72109275690281	90.0268110538221	0.0	356.7033179894844
AEROBACTINSYN-PWY	aerobactin biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.25043782837128	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	2060.0	20.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
ALL-CHORISMATE-PWY	superpathway of chorismate metabolism	495.5909932135464	736.8575899713749	3694.488630815006	885.0396921691096	1978.937556999108	254.4668393669193	0.0	2980.181201631705	0.0	396.0738791099817	421.753501143037	0.0	933.6010294772476	230.40727235267588	2982.383425173429	0.0	2802.017142028093	372.32206265279154	265.0925408612139	8033.413318062148	1477.400988193315	0.0	2562.004121399206	0.0	217.42211807137025	51.57192674197155	0.0	2965.070086266728	0.0	0.0	0.0	1163.1592987150764	445.545361315946	0.0	642.6303305349317	768.1423744307587	1710.7891854724026	625.1293015944533	3096.514808443812	1874.5259142525692	1330.3988589550938	179.0773092149429	341.1402997578788	2135.683883367726	351.15376581426153	423.79951100502296	1574.8212129066217	801.0691597143663	5396.643744093329	5570.429846467208	599.30011159454	2383.31236006393	829.1176620204564	440.2265549212223	2521.751604212658	573.5636130935138	1164.4747966614857	648.6513360940633	398.0619466756835	2864.2904470586477	0.0	208.04500459327448	351.8808743332118	331.5971442290592	460.81877550781365	742.5020890154849	0.0	398.4379854416522	0.0	2888.9581438228943	1381.9092388312004	0.0	976.227779583974	376.3302041372083	203.44379518447172	1384.557025036112	757.7485318961427	477.5176882479189	401.73991706043415	265.6840213504751	1573.0135598178172	0.0	417.71237696180486	0.0	0.0	301.6856509943609	335.9146297263852	366.65762431477737	756.6796992067809	271.20666318540725
ANAEROFRUCAT-PWY	homolactic fermentation	9814.586603707825	11373.250331674706	8076.229955161131	9047.312675623956	10660.131145206296	10528.904360782555	9304.0527675114	9714.348260860826	6064.648204523526	9843.247735654042	14973.966248683197	14908.7798006398	18634.769046981222	10379.376945668844	9623.896842490802	8599.14286864798	8946.5700399139	7991.306029559916	6978.148751848413	14682.112853864244	14467.67469063608	12255.661166129868	11073.711596321444	13459.664814908916	11465.138719468176	12647.845464144491	7528.142166880621	13450.12170061579	8707.853492202972	15631.350023911282	27082.655719854243	16242.114196477449	13027.415176455675	16612.776345086575	14168.019834628916	21238.45634959267	16108.225485611509	18699.631157737636	21118.822504946456	19949.287900295843	19808.44950052943	18469.1610610012	10156.550195173428	11653.267361852855	9549.090659122514	14713.607322348716	14787.469156305997	16196.686714153251	28146.416699919653	17464.50117981894	13697.634761617564	15524.40952763228	9195.105865651329	11770.112376694276	10870.517476492603	9581.95510202695	17042.86767966052	14845.687844681956	11107.39704032029	16173.130839906356	15969.580685428644	17697.501010453827	10667.012843175762	6364.965928413759	9226.939589585178	12150.887995671836	11121.57461745676	15448.854625848142	8657.657357341623	17551.503491002666	16174.564694535584	10920.984070391243	27238.500835379265	6208.171518665973	7682.671018584944	10549.87133385525	11261.036732580324	9884.217013208074	11220.250988560943	11184.810980058282	7201.53999728623	14581.703327487288	13583.227052159837	11804.608399623898	5186.400947972659	12892.510060190696	8497.72971705808	7623.511252963955	9665.45800964558	9114.431554700795
ANAGLYCOLYSIS-PWY	glycolysis III (from glucose)	12390.472428449264	12398.40249505133	10287.34313496786	9579.296932642552	12698.85427135284	12193.756708305686	11082.817655672296	10592.688847672463	7201.116002259068	10802.227041125643	17153.739892382244	17461.30950873649	20509.30710050316	11728.38632611355	19282.105880467017	9487.64675057102	13503.241380071324	9349.61217681584	8628.194423586023	20735.03710245124	18269.455934947448	13884.923802176012	14885.78520186554	16436.31206536079	16565.993757625463	14787.03499460606	8270.017454444152	16080.64661939199	9993.639605297984	21312.617375599413	29172.25061693764	18983.575168804964	14332.913541943504	17789.52253324202	15525.12606091001	22901.317610658065	17533.094682986335	22703.53989000813	23319.75374877208	21413.422660358297	22133.98265979712	20574.63017070279	13215.24409178588	12887.271100041007	9945.21598443481	17410.01716677715	17850.971915394046	17377.55712993612	38471.85200381978	18294.942726245816	14845.045039162274	16377.793898818616	9625.448514892898	14102.73549051318	13593.233614262135	11037.203420684436	19258.14221462634	17338.175204379255	12279.713931124505	19473.3105168245	18019.483325540285	20045.01805532512	11632.44475432906	8112.112967220792	10752.831623125903	13387.517982837611	11970.282412012786	17919.47622411709	10753.241799389903	16616.04146623201	19106.3094955557	11785.713533045106	31119.997276698625	6688.2964920563245	8678.086727534723	12241.683748578283	13030.18459108262	11173.45919113489	12376.392892035068	12265.046886445423	9118.540840790512	15173.422362029696	15072.170715776132	14318.368089471973	5925.468148321656	12728.864239781871	9142.685971866184	9161.488106926628	11587.370909804593	10953.37751429434
ARG+POLYAMINE-SYN	superpathway of arginine and polyamine biosynthesis	2720.2843927958675	3969.622257083213	4194.879582996594	3114.492854549949	3676.090094713846	2503.637165247447	2643.4123025109943	3129.0560161155163	2140.4791843615	1895.001296620615	5458.599893704703	2974.991565050005	3495.1109610623425	2517.754849101424	1957.229078690876	3643.820848258945	3306.185350806946	3209.334754744432	2518.61009569756	6243.150056222176	3941.0461629503698	507.036856490914	1745.290667682118	5531.8423173087	2480.7162076790537	375.50496289165073	2425.3368056577747	5726.946193004998	2031.3203290807824	3083.237640439713	6961.15721146805	5155.430068053539	2658.55791660054	1478.8080314779197	4857.405123487366	2325.111772129721	2175.919320947156	1379.7794603044729	7559.702863057549	6468.210913701603	5882.019861317704	5710.634102518116	1608.8408837056625	5000.917602020151	2688.0083701268263	5260.649343834215	5620.17735956913	4542.395797924466	7776.291795671091	3782.78937001706	2460.1616408418777	3330.773732631754	1611.5553145114975	3095.462872032266	4384.648210633563	4379.684316025303	4048.4152685451127	5529.079807033957	2700.2840965375303	5888.628844830703	4220.712603290165	3070.7133783482573	3869.657112610013	1889.401662841503	3203.173278358397	2614.495504107646	2633.0457586911243	3037.96333158191	640.8092600252359	6808.098991352544	7029.465263169444	2470.805762522973	8323.178906476664	1528.1069223174093	1569.3943876957458	3065.6722738844087	3742.459734418642	730.3635938122487	2311.892518488432	2737.83562164588	1979.1982371350548	3085.931978216057	3648.853505713693	3944.45154515898	1553.8838208630232	1712.00178189269	2187.2445680625424	2490.0821942674897	1922.3109802797649	3108.5102904643104
ARGDEG-PWY	superpathway of L-arginine, putrescine, and 4-aminobutanoate degradation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.796491882944192	0.0	0.0	19.885371510016697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.53803585383929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARGORNPROST-PWY	arginine, ornithine and proline interconversion	1038.7210662974276	1584.2763140770237	1592.4110406460904	661.587457154353	1953.3117429024528	3960.410004154177	1302.688502203083	2674.265866331611	1129.789902311493	1396.5526194878678	2752.536473188357	2410.303949503564	1517.449026472175	1035.068461553636	534.5104879641028	1719.755502290394	985.2282054269764	262.395067402863	1455.1134446296596	0.0	996.058455040984	3032.071061762595	824.9743930949469	3015.452489729621	1614.4306346621909	284.1530874365289	601.4345041367095	2824.7092005764707	381.66502552321214	3157.0342046142023	7454.077293151866	5386.819804618373	718.4912570838966	452.99667419475406	1704.608189439425	1565.4077373060832	4011.708519562493	1432.2921804660673	3292.742800486615	2844.1781699711278	2843.0234977378705	1120.316066979032	1140.0986425887954	973.6531207714148	1608.430785878472	4171.824836906478	816.0573924073906	3919.8281669950825	2089.630756397436	5961.86020666311	672.4614906330295	3943.5462087797537	1774.9726921344495	794.2685220448462	844.1647598346879	2810.300608583642	1399.1482677114889	1861.550889442217	1518.4767244871468	3059.7452805272087	2169.2465901666674	2365.1320264273854	1777.4630933532376	222.1659824694921	1225.056164378143	1199.2974309242031	924.2702636633264	923.6293650293004	680.2813131685222	0.0	2812.7076693321783	1565.1784888000632	2769.4032701644783	1077.6756989427904	1152.569922451109	522.0645421612741	1958.8591507424223	893.3611367508731	2795.9843287079684	3196.5604390469257	766.9914415439331	6125.970474711861	1489.6254129776692	1936.324437558279	1199.2000049462288	4153.852122305161	2104.6359478540203	1516.887379397074	1014.9385455989498	2047.8877837580735
