feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
X1CMET2.PWY	Time_to_progression_grouped	>6	-0.00204412217270913	0.00266673617357493	90	90	0.445538196560079	1
X1CMET2.PWY	Time_to_progression_grouped	1<2	-0.000684762672359328	0.0025142229759604	90	90	0.786025022068344	1
X1CMET2.PWY	Time_to_progression_grouped	2<3	0.00196696535642387	0.0025142229759604	90	90	0.436243837473851	1
X1CMET2.PWY	Time_to_progression_grouped	3<4	-0.00109363981812103	0.0024071852321283	90	90	0.650782218583285	1
X1CMET2.PWY	Time_to_progression_grouped	4<6	-0.000545949160931557	0.0025142229759604	90	90	0.828628785457087	1
X1CMET2.PWY	Time_to_progression_grouped	NP	-0.000472686645745574	0.00185041800735911	90	90	0.7990086203433	1
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	Time_to_progression_grouped	>6	0.00438915340380276	0.00701841642582844	90	51	0.533439654583681	1
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	Time_to_progression_grouped	1<2	-0.00353446986867055	0.00661702646385912	90	51	0.59466712744183	1
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	Time_to_progression_grouped	2<3	-0.000677348949595483	0.00661702646385912	90	51	0.918714226726709	1
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	Time_to_progression_grouped	3<4	-0.00103177177055659	0.00633532050923979	90	51	0.871024350213069	1
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	Time_to_progression_grouped	4<6	-0.000490581793627855	0.00661702646385912	90	51	0.941077924493561	1
X3.HYDROXYPHENYLACETATE.DEGRADATION.PWY	Time_to_progression_grouped	NP	0.000561257578229264	0.00486999961458056	90	51	0.9085269387689	1
AEROBACTINSYN.PWY	Time_to_progression_grouped	>6	-2.21825923343011e-18	0.0019135665850339	90	11	0.999999999999999	1
AEROBACTINSYN.PWY	Time_to_progression_grouped	1<2	-2.39813277492226e-18	0.00180412787803927	90	11	0.999999999999999	1
AEROBACTINSYN.PWY	Time_to_progression_grouped	2<3	0.00023016793635958	0.00180412787803927	90	11	0.898791135571911	1
AEROBACTINSYN.PWY	Time_to_progression_grouped	3<4	0.000691664773731488	0.00172732093629372	90	11	0.689871354136831	1
AEROBACTINSYN.PWY	Time_to_progression_grouped	4<6	0.00157832435253785	0.00180412787803927	90	11	0.384185152120359	1
AEROBACTINSYN.PWY	Time_to_progression_grouped	NP	0.000769221029698801	0.00132780216592653	90	11	0.563943008140958	1
ALL.CHORISMATE.PWY	Time_to_progression_grouped	>6	0.00554478763605963	0.0080144328684041	90	72	0.490965254568787	1
ALL.CHORISMATE.PWY	Time_to_progression_grouped	1<2	-0.00458576520656939	0.00755607977148385	90	72	0.545578207508381	1
ALL.CHORISMATE.PWY	Time_to_progression_grouped	2<3	-0.00349872171782915	0.00755607977148385	90	72	0.644553703958765	1
ALL.CHORISMATE.PWY	Time_to_progression_grouped	3<4	-0.00642950556478192	0.00723439560158796	90	72	0.376714687883017	1
ALL.CHORISMATE.PWY	Time_to_progression_grouped	4<6	-0.00925857311144224	0.00755607977148385	90	72	0.22392798997067	1
