feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
g__Lautropia	Time_to_progression_grouped	3<4	0.136243413362242	0.0353570839514797	90	34	0.000236175505022658	0.0432201174191464
g__Unclassified.c__Actinobacteria	Time_to_progression_grouped	>6	0.0966030928004614	0.0244862614054047	90	15	0.000169449287776207	0.0432201174191464
g__Cardiobacterium	Time_to_progression_grouped	3<4	0.0933230880313176	0.0256860896738945	90	29	0.000483715372764732	0.0590132754772973
g__Pseudopropionibacterium	Time_to_progression_grouped	3<4	0.0590849798981006	0.0207385647921553	90	21	0.00552793677047157	0.505806214498149
g__Fretibacterium	Time_to_progression_grouped	>6	0.0387789614505471	0.0141721958760494	90	11	0.00765472087165973	0.560325567805492
g__Abiotrophia	Time_to_progression_grouped	>6	0.0105494142476551	0.0240385459946901	90	24	0.661907556188177	1
g__Abiotrophia	Time_to_progression_grouped	1<2	0.016744394618486	0.0226637585102802	90	24	0.462101657466939	1
g__Abiotrophia	Time_to_progression_grouped	2<3	0.0060093218417958	0.0226637585102802	90	24	0.791550429185825	1
g__Abiotrophia	Time_to_progression_grouped	3<4	0.0335141565635023	0.0216988967613856	90	24	0.12626933836383	1
g__Abiotrophia	Time_to_progression_grouped	4<6	-2.57624744255534e-17	0.0226637585102802	90	24	0.999999999999999	1
g__Abiotrophia	Time_to_progression_grouped	NP	0.0185539264681258	0.0166800746245831	90	24	0.269203102583735	1
g__Absconditabacteriales_.SR1.	Time_to_progression_grouped	>6	-0.0177302439043521	0.0205872964171201	90	18	0.39179937109386	1
g__Absconditabacteriales_.SR1.	Time_to_progression_grouped	1<2	-0.0250690104007215	0.0194098892037909	90	18	0.20038793567312	1
g__Absconditabacteriales_.SR1.	Time_to_progression_grouped	2<3	-0.0133216792172166	0.0194098892037909	90	18	0.494571373613888	1
g__Absconditabacteriales_.SR1.	Time_to_progression_grouped	3<4	-0.0128170352507929	0.0185835540822565	90	18	0.492465389902407	1
g__Absconditabacteriales_.SR1.	Time_to_progression_grouped	4<6	-0.0145526929197563	0.0194098892037909	90	18	0.45569448223949	1
g__Absconditabacteriales_.SR1.	Time_to_progression_grouped	NP	-0.0106728085581129	0.0140185066477651	90	18	0.448919131119412	1
g__Actinobacillus	Time_to_progression_grouped	>6	-0.0304330287692334	0.090727107783643	90	39	0.738143493212455	1
g__Actinobacillus	Time_to_progression_grouped	1<2	0.00842078862277896	0.085538337535009	90	39	0.921816610901796	1
g__Actinobacillus	Time_to_progression_grouped	2<3	0.00922027103022009	0.085538337535009	90	39	0.914421548518551	1
g__Actinobacillus	Time_to_progression_grouped	3<4	-0.00406224911156207	0.0818967231084291	90	39	0.960558647127699	1
g__Actinobacillus	Time_to_progression_grouped	4<6	0.143262584066044	0.085538337535009	90	39	0.0977307059383634	1
g__Actinobacillus	Time_to_progression_grouped	NP	0.0223717402669154	0.0629545118343695	90	39	0.723218738570629	1
g__Actinomyces	Time_to_progression_grouped	>6	0.057973149511179	0.0710490162043369	90	75	0.416858624125755	1
g__Actinomyces	Time_to_progression_grouped	1<2	0.110211834375778	0.0669856548729593	90	75	0.10368904601929	1
g__Actinomyces	Time_to_progression_grouped	2<3	0.0395007287937859	0.0669856548729594	90	75	0.557000796771222	1
g__Actinomyces	Time_to_progression_grouped	3<4	0.123941234128692	0.0641338818061817	90	75	0.0567038006786579	1
g__Actinomyces	Time_to_progression_grouped	4<6	0.0295073991049637	0.0669856548729594	90	75	0.660717790312411	1
g__Actinomyces	Time_to_progression_grouped	NP	0.0726464563536275	0.0493001071093621	90	75	0.144383819879457	1
g__Aggregatibacter	Time_to_progression_grouped	>6	0.0301516481610546	0.0478418111802726	90	40	0.530271310806719	1
g__Aggregatibacter	Time_to_progression_grouped	1<2	0.0137929945325748	0.0451056921464228	90	40	0.760528089736569	1
g__Aggregatibacter	Time_to_progression_grouped	2<3	0.0195071967940601	0.0451056921464229	90	40	0.666516014778532	1
g__Aggregatibacter	Time_to_progression_grouped	3<4	0.0314443213416855	0.0431854123750974	90	40	0.468587119125765	1
g__Aggregatibacter	Time_to_progression_grouped	4<6	0.0105971412385631	0.0451056921464229	90	40	0.814833781924537	1
g__Aggregatibacter	Time_to_progression_grouped	NP	0.0412031621162887	0.033196890562284	90	40	0.218037461584282	1
g__Alloprevotella	Time_to_progression_grouped	>6	-0.0188976080387203	0.03961748982042	90	61	0.634615223297282	1
g__Alloprevotella	Time_to_progression_grouped	1<2	-0.00318809766138915	0.0373517276074773	90	61	0.932186095881572	1
g__Alloprevotella	Time_to_progression_grouped	2<3	0.00255125874596342	0.0373517276074773	90	61	0.945708306382435	1
g__Alloprevotella	Time_to_progression_grouped	3<4	-0.0263261656317537	0.0357615565329296	90	61	0.463711067558382	1
g__Alloprevotella	Time_to_progression_grouped	4<6	-0.0109548498546213	0.0373517276074773	90	61	0.770033762602998	1
g__Alloprevotella	Time_to_progression_grouped	NP	0.00497436883900049	0.0274248899407225	90	61	0.856525381643531	1
g__Atopobium	Time_to_progression_grouped	>6	0.00968930712010572	0.020532122580756	90	35	0.63822956135306	1
g__Atopobium	Time_to_progression_grouped	1<2	0.00318095433285681	0.019357870812008	90	35	0.869875946990254	1
g__Atopobium	Time_to_progression_grouped	2<3	0.0341329918917853	0.019357870812008	90	35	0.0815368002284872	1
g__Atopobium	Time_to_progression_grouped	3<4	0.0179874010676235	0.0185337502638616	90	35	0.334606458871695	1
g__Atopobium	Time_to_progression_grouped	4<6	0.0204142460062996	0.019357870812008	90	35	0.294681827589461	1
g__Atopobium	Time_to_progression_grouped	NP	0.0220196318548095	0.0142470071577435	90	35	0.126014925856074	1
g__Bergeyella	Time_to_progression_grouped	>6	-0.0364272943211675	0.0361061060644354	90	63	0.315956867810343	1
g__Bergeyella	Time_to_progression_grouped	1<2	-0.0162075958700741	0.0340411632538707	90	63	0.635241526754987	1
g__Bergeyella	Time_to_progression_grouped	2<3	-0.0416842605334561	0.0340411632538707	90	63	0.224218376092987	1
g__Bergeyella	Time_to_progression_grouped	3<4	0.00116118601953179	0.0325919324788148	90	63	0.971664512686433	1
g__Bergeyella	Time_to_progression_grouped	4<6	0.00145126485378734	0.0340411632538707	90	63	0.966096765254457	1
g__Bergeyella	Time_to_progression_grouped	NP	-0.0301720311210928	0.025053617789151	90	63	0.23189732705763	1
g__Bradyrhizobium	Time_to_progression_grouped	>6	0.0592904186305288	0.035604578887551	90	26	0.0996339643558969	1
g__Bradyrhizobium	Time_to_progression_grouped	1<2	-0.00116567876666839	0.0335683188969049	90	26	0.972381954347478	1
g__Bradyrhizobium	Time_to_progression_grouped	2<3	-0.00752839244860217	0.0335683188969049	90	26	0.823097783982633	1
g__Bradyrhizobium	Time_to_progression_grouped	3<4	0.00363148735419149	0.0321392184737061	90	26	0.910309428945424	1
g__Bradyrhizobium	Time_to_progression_grouped	4<6	0.00594657545527564	0.0335683188969049	90	26	0.859823374979895	1
g__Bradyrhizobium	Time_to_progression_grouped	NP	0.0134626919600458	0.0247056137651748	90	26	0.587266762743193	1
g__Burkholderia.Caballeronia.Paraburkholderia	Time_to_progression_grouped	>6	0.136462259494968	0.0798144554283585	90	49	0.0910495065150443	1
g__Burkholderia.Caballeronia.Paraburkholderia	Time_to_progression_grouped	1<2	-0.00614557343914098	0.075249790226805	90	49	0.935106569424881	1
g__Burkholderia.Caballeronia.Paraburkholderia	Time_to_progression_grouped	2<3	0.00918379621128176	0.075249790226805	90	49	0.903159066468934	1
g__Burkholderia.Caballeronia.Paraburkholderia	Time_to_progression_grouped	3<4	0.018700053569525	0.0720461890161211	90	49	0.795848647478837	1
